id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
H001080,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001080.json,Debra,,Haaland,,1960-12-02,F,D,,RepDebHaaland,,,412800,,149368,,N00040933,/g/11ght0_d8m,H8NM01331,https://haaland.house.gov,,,True,D+7,,,2,2020,907,10,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:nm/cd:1,1237 Longworth House Office Building,202-225-6316,,NM,1,False,3501,1.1,98.55,1.34
H001088,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001088.json,Jim,,Hagedorn,,1962-08-04,M,R,,RepHagedorn,,,412788,,146027,,N00031390,/g/11fg5k6588,H0MN01045,https://hagedorn.house.gov,,,True,R+5,,,2,2020,907,5,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mn/cd:1,325 Cannon House Office Building,202-225-2472,,MN,1,False,2701,0.55,96.2,3.69
H001090,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001090.json,Josh,,Harder,,1986-08-01,M,D,,RepJoshHarder,,,412754,,179326,,N00040853,/g/11fhwknffg,H8CA10126,https://harder.house.gov,,,True,EVEN,,,2,2020,907,12,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ca/cd:10,131 Cannon House Office Building,202-225-4540,,CA,10,False,0610,1.32,95.86,4.03
H001052,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001052.json,Andy,,Harris,,1957-01-25,M,R,,RepAndyHarrisMD,AndyHarrisMD,RepAndyHarris,412434,1033464,19157,21139,N00029147,/m/02852wc,H8MD01094,https://harris.house.gov,https://harris.house.gov/rss.xml,,True,R+14,0.656,,10,2020,907,16,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:md/cd:1,2334 Rayburn House Office Building,202-225-5311,,MD,1,False,2401,1.76,85.16,14.72
H001053,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001053.json,Vicky,,Hartzler,,1960-10-13,F,R,,RepHartzler,Congresswoman.Hartzler,repvickyhartzler,412444,95050,8783,21149,N00031005,/m/09v2dv4,H0MO04086,https://hartzler.house.gov,https://hartzler.house.gov/rss.xml,,True,R+17,0.465,,10,2020,907,20,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mo/cd:4,2235 Rayburn House Office Building,202-225-2876,,MO,4,False,2904,2.21,95.22,4.66
H000324,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000324.json,Alcee,L.,Hastings,,1936-09-05,M,D,,RepHastingsFL,95696782238,RepAlceeHastings,400170,1858,26798,29337,N00002884,/m/02534d,H2FL23021,https://alceehastings.house.gov,https://alceehastings.house.gov/news/rss.aspx,,True,D+31,-0.564,,28,2020,907,211,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:fl/cd:20,2353 Rayburn House Office Building,202-225-1313,,FL,20,False,1220,23.26,99.28,0.58
H001081,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001081.json,Jahana,,Hayes,,1973-03-08,F,D,,RepJahanaHayes,,,412763,,181744,,N00043421,/g/11cn8wstn6,H8CT05245,https://hayes.house.gov,,,True,D+2,,,2,2020,907,37,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ct/cd:5,1415 Longworth House Office Building,202-225-4476,,CT,5,False,0905,4.08,99.19,0.69
H001064,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001064.json,Denny,,Heck,,1952-07-29,M,D,,RepDennyHeck,CongressmanDennyHeck,RepDennyHeck,412584,9269006,126058,21369,N00031557,/m/075stz,H0WA03161,https://dennyheck.house.gov,https://dennyheck.house.gov/rss.xml,,True,D+5,-0.312,,8,2020,907,13,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:wa/cd:10,2452 Rayburn House Office Building,202-225-9740,,WA,10,False,5310,1.43,99.33,0.56
H001082,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001082.json,Kevin,,Hern,,1961-12-04,M,R,,repkevinhern,,,412748,,180004,,N00040829,/g/11gzqw48lf,H8OK01157,https://hern.house.gov,,,True,R+17,,,4,2020,907,8,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ok/cd:1,1019 Longworth House Office Building,202-225-2211,,OK,1,False,4001,0.88,92.7,7.18
H001056,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001056.json,Jaime,,Herrera Beutler,,1978-11-03,F,R,,HerreraBeutler,herrerabeutler,RepHerreraBeutler,412486,95198,101907,21187,N00031559,/m/0cz8yx2,H0WA03187,https://herrerabeutler.house.gov,https://herrerabeutler.house.gov/news/rss.aspx,,True,R+4,0.357,,10,2020,907,190,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:wa/cd:3,2352 Rayburn House Office Building,202-225-3536,,WA,3,False,5303,20.95,86.92,12.94
H001071,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001071.json,Jody,,Hice,,1960-04-22,M,R,,congressmanhice,CongressmanJodyHice,,412623,94974,122246,21514,N00032243,/m/0640dpx,H0GA07125,https://hice.house.gov,,,True,R+15,0.79,,6,2020,907,42,1,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ga/cd:10,409 Cannon House Office Building,202-225-4101,,GA,10,False,1310,4.63,87.76,12.12
H001077,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001077.json,Clay,,Higgins,,1961-08-24,M,R,,RepClayHiggins,CongressmanClayHiggins,,412705,106094,174484,21724,N00039953,/g/11c1s3lp76,H6LA03148,https://clayhiggins.house.gov,https://clayhiggins.house.gov/rss.xml,,True,R+20,0.573,,4,2020,907,91,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:la/cd:3,424 Cannon House Office Building,202-225-2031,,LA,3,False,2203,10.03,91.36,8.52
H001038,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001038.json,Brian,,Higgins,,1959-10-06,M,D,,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,400641,1013050,23127,20519,N00027060,/m/04fc7g,H4NY27076,https://higgins.house.gov,https://higgins.house.gov/rss.xml,,True,D+11,-0.347,,14,2020,907,12,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ny/cd:26,2459 Rayburn House Office Building,202-225-3306,,NY,26,False,3626,1.32,99.1,0.78
H001087,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001087.json,Katie,,Hill,,1987-08-25,F,D,,RepKatieHill,,,412756,,179354,,N00040644,/g/11gtgfywx0,H8CA25074,https://katiehill.house.gov/,,,False,EVEN,,,2,2020,609,22,0,2020-09-24 19:02:23 -0400,ocd-division/country:us/state:ca/cd:25,1130 Longworth House Office Building,202-225-1956,,CA,25,False,0625,3.61,98.46,1.37
H001072,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001072.json,French,,Hill,,1956-12-05,M,R,,RepFrenchHill,RepFrenchHill,,412609,9265172,146290,21503,N00035792,/m/0127p1zk,H4AR02141,https://hill.house.gov,,,True,R+7,0.454,,6,2020,907,6,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ar/cd:2,1533 Longworth House Office Building,202-225-2506,,AR,2,False,0502,0.66,95.41,4.48
H001047,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001047.json,Jim,,Himes,,1966-07-05,M,D,,JAHimes,CongressmanJimHimes,congressmanhimes,412282,1031341,106744,20907,N00029070,/m/03w9x9v,H8CT04172,https://himes.house.gov,https://himes.house.gov/rss.xml,,True,D+7,-0.242,,12,2020,907,11,1,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ct/cd:4,1227 Longworth House Office Building,202-225-5541,,CT,4,False,0904,1.21,98.21,1.68
H001065,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001065.json,George,,Holding,,1968-04-17,M,R,,RepHolding,CongressmanGeorgeHolding,repholding,412553,623728,136462,21349,N00033399,/m/0hgp6py,H2NC13110,https://holding.house.gov,,,True,R+7,0.606,,8,2020,907,110,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:nc/cd:2,1110 Longworth House Office Building,202-225-3032,,NC,2,False,3702,12.13,96.58,3.29
H001074,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001074.json,Trey,,Hollingsworth,,1983-09-12,M,R,,reptrey,reptrey,,412703,104247,167423,21725,N00038429,/g/11cnt8qr9t,H6IN09176,https://hollingsworth.house.gov,,,True,R+13,0.409,,4,2020,907,27,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:in/cd:9,1641 Longworth House Office Building,202-225-5315,,IN,9,False,1809,2.98,86.48,13.4
H001083,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001083.json,Kendra,,Horn,,1976-06-09,F,D,,RepKendraHorn,,,412808,,180018,,N00041394,/g/11fgjk8v59,H8OK05109,https://horn.house.gov,,,True,R+10,,,2,2020,907,2,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ok/cd:5,415 Cannon House Office Building,202-225-2132,,OK,5,False,4005,0.22,90.92,8.97
H001066,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001066.json,Steven,,Horsford,,1973-04-29,M,D,,RepHorsford,,,412559,79614,44064,21339,N00033638,/m/03c01w9,H2NV04011,https://horsford.house.gov,https://horsford.house.gov/rss.xml,,True,D+3,-0.355,,2,2020,907,10,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:nv/cd:4,1330 Longworth House Office Building,202-225-9894,,NV,4,False,3204,1.1,97.88,2.01
H001085,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001085.json,Chrissy,,Houlahan,,1967-06-05,F,D,,RepHoulahan,,,412810,,178893,,N00040949,/g/11fghyq4ym,H8PA06087,https://houlahan.house.gov,,,True,D+2,,,2,2020,907,2,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:pa/cd:6,1218 Longworth House Office Building,202-225-4315,,PA,6,False,4206,0.22,96.68,3.21
H000874,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000874.json,Steny,H.,Hoyer,,1939-06-14,M,D,House Majority Leader,LeaderHoyer,WhipHoyer,LeaderHoyer,400189,1919,26890,14873,N00001821,/m/025k5p,H2MD05155,https://hoyer.house.gov,https://hoyer.house.gov/rss/press-releases.xml,,True,D+16,-0.38,,40,2020,907,15,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:md/cd:5,1705 Longworth House Office Building,202-225-4131,,MD,5,False,2405,1.65,99.21,0.67
H001067,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001067.json,Richard,,Hudson,,1971-11-04,M,R,,RepRichHudson,RepRichHudson,RepRichHudson,412550,79622,136448,21346,N00033630,/m/0nbwfxs,H2NC08185,https://hudson.house.gov,https://hudson.house.gov/rss/press-releases.xml,,True,R+8,0.581,,8,2020,907,73,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:nc/cd:8,2112 Rayburn House Office Building,202-225-3715,,NC,8,False,3708,8.05,95.16,4.72
H001068,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001068.json,Jared,,Huffman,,1964-02-18,M,D,,RepHuffman,RepHuffman,rephuffman,412511,622431,59849,21303,N00033030,/m/0ksfyx,H2CA06259,https://huffman.house.gov,,,True,D+22,-0.427,,8,2020,907,32,1,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:2,1527 Longworth House Office Building,202-225-5161,,CA,2,False,0602,3.53,97.94,1.95
H001058,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001058.json,Bill,,Huizenga,,1969-01-31,M,R,,RepHuizenga,RepHuizenga,RepHuizenga,412437,1033765,38351,21142,N00030673,/m/05b0j1w,H0MI02094,https://huizenga.house.gov,https://huizenga.house.gov/news/rss.aspx,,True,R+9,0.582,,10,2020,907,24,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mi/cd:2,2232 Rayburn House Office Building,202-225-4401,,MI,2,False,2602,2.65,94.29,5.6
H001048,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001048.json,Duncan,D.,Hunter,,1976-12-07,M,R,,Rep_Hunter,DuncanHunter,CongressmanHunter,412283,1032398,104308,20963,N00029258,/m/047tpf2,H8CA52052,https://hunter.house.gov,https://hunter.house.gov/rss.xml,,False,R+11,0.539,,12,2020,716,75,0,2020-09-24 19:02:23 -0400,ocd-division/country:us/state:ca/cd:50,2429 Rayburn House Office Building,202-225-5672,,CA,50,False,0650,10.47,90.27,9.58
H001073,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001073.json,Will,,Hurd,,1977-08-19,M,R,,hurdonthehill,HurdOnTheHill,,412654,95176,116911,21550,N00031417,/m/0127jwdk,H0TX23086,https://hurd.house.gov,https://hurd.house.gov/rss.xml,,True,R+1,0.287,,6,2020,907,20,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:tx/cd:23,317 Cannon House Office Building,202-225-4511,,TX,23,False,4823,2.21,85.21,14.68
J000032,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000032.json,Sheila,,Jackson Lee,,1950-01-12,F,D,,JacksonLeeTX18,CongresswomanSheilaJacksonLee,TX18SJL,400199,36819,21692,29573,N00005818,/m/02fj6h,H4TX18054,https://jacksonlee.house.gov,https://jacksonlee.house.gov/rss.xml,,True,D+27,-0.46,,26,2020,907,25,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:tx/cd:18,2079 Rayburn House Office Building,202-225-3816,,TX,18,False,4818,2.76,98.52,1.36
J000020,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000020.json,Chris,,Jacobs,,1966-11-28,M,R,,RepJacobs,,,,,,,,,H0NY27090,https://jacobs.house.gov/,,,True,R+11,,,2,2020,63,0,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:ny/cd:27,2243 Rayburn House Office Building,202-225-5265,,NY,27,False,3627,0.0,85.48,14.52
J000298,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000298.json,Pramila,,Jayapal,,1965-09-21,F,D,,RepJayapal,RepJayapal,,412730,9267128,153141,21726,N00038858,/m/0c3dxcq,H6WA07458,https://jayapal.house.gov,https://jayapal.house.gov/media/feed/,,True,D+33,-0.697,,4,2020,907,9,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:wa/cd:7,1510 Longworth House Office Building,202-225-3106,,WA,7,False,5307,0.99,97.32,2.57
J000294,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000294.json,Hakeem,,Jeffries,,1970-08-04,M,D,House Democratic Caucus Chair,RepJeffries,RepHakeemJeffries,,412561,79612,55285,21343,N00033640,/m/025_74m,H2NY10092,https://jeffries.house.gov,https://jeffries.house.gov/rss.xml,,True,D+36,-0.488,,8,2020,907,21,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ny/cd:8,2433 Rayburn House Office Building,202-225-5936,,NY,8,False,3608,2.32,98.87,1.02
J000299,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000299.json,Mike,,Johnson,,1972-01-30,M,R,,RepMikeJohnson,RepMikeJohnson,,412706,106095,156097,21727,N00039106,/m/0131jn2m,H6LA04138,https://mikejohnson.house.gov,https://mikejohnson.house.gov/rss.xml,,True,R+13,0.561,,4,2020,907,78,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:la/cd:4,418 Cannon House Office Building,202-225-2777,,LA,4,False,2204,8.6,95.14,4.74
J000301,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000301.json,Dusty,,Johnson,,1976-09-30,M,R,,RepJohnson,,,412816,,48307,,N00040559,/g/11dyzlcnbr,H8SD01055,https://dustyjohnson.house.gov,,,True,R+14,,,2,2020,907,6,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:sd/cd:1,1508 Longworth House Office Building,202-225-2801,,SD,At-Large,True,4600,0.66,96.64,3.25
J000126,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000126.json,Eddie,Bernice,Johnson,,1935-12-03,F,D,,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,400204,23352,27098,39305,N00008122,/m/03tn1w,H2TX00015,https://ebjohnson.house.gov,https://ebjohnson.house.gov/rss.xml,,True,D+29,-0.485,,28,2020,907,31,1,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:tx/cd:30,2306 Rayburn House Office Building,202-225-8885,,TX,30,False,4830,3.42,98.97,0.92
J000292,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000292.json,Bill,,Johnson,,1954-11-10,M,R,,RepBillJohnson,RepBillJohnson,RepBillJohnson,412460,623472,120649,21162,N00032088,/m/0ds3q2f,H0OH06189,https://billjohnson.house.gov,https://billjohnson.house.gov/news/rss.aspx,,True,R+16,0.431,,10,2020,907,15,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:oh/cd:6,2336 Rayburn House Office Building,202-225-5705,,OH,6,False,3906,1.65,97.06,2.83
J000288,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000288.json,Hank,,Johnson,,1954-10-02,M,D,,RepHankJohnson,115356957005,RepHankJohnson,412199,1020576,68070,20712,N00027848,/m/0flgyy,H6GA04129,https://hankjohnson.house.gov,https://hankjohnson.house.gov/rss.xml,,True,D+24,-0.469,,14,2020,907,8,1,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ga/cd:4,2240 Rayburn House Office Building,202-225-1605,,GA,4,False,1304,0.88,98.55,1.34
J000255,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000255.json,Walter,B.,Jones,,1943-02-10,M,R,,RepWalterJones,15083070102,RepWalterJones,400209,36693,21785,29546,N00002299,/m/03g_r5,H2NC01081,https://jones.house.gov,https://jones.house.gov/rss.xml,,False,,0.244,,26,2020,,,,2019-02-10 19:34:38 -0500,ocd-division/country:us/state:nc/cd:3,2333 Rayburn House Office Building,202-225-3415,,NC,3,False,3703,,,
J000289,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000289.json,Jim,,Jordan,,1964-02-17,M,R,,Jim_Jordan,repjimjordan,RepJimJordan,412226,1022879,8158,20738,N00027894,/m/04l4x5,H6OH04082,https://jordan.house.gov,,,True,R+14,0.718,,14,2020,907,14,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:oh/cd:4,2056 Rayburn House Office Building,202-225-2676,,OH,4,False,3904,1.54,89.38,10.51
J000295,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000295.json,Dave,,Joyce,,1957-03-17,M,R,,RepDaveJoyce,RepDaveJoyce,repdavejoyce,412566,68561,143052,21353,N00035007,/m/0ktwnp_,H2OH14064,https://joyce.house.gov,https://joyce.house.gov/rss/press-releases.xml,,True,R+5,0.265,,8,2020,907,15,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:oh/cd:14,1124 Longworth House Office Building,202-225-5731,,OH,14,False,3914,1.65,88.59,11.3
J000302,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000302.json,John,,Joyce,,1957-02-08,M,R,,RepJohnJoyce,,,412812,,,,N00043242,/g/11fgkqqf2l,H8PA13125,https://johnjoyce.house.gov,,,True,R+22,,,2,2020,907,43,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:pa/cd:13,1337 Longworth House Office Building,202-225-2431,,PA,13,False,4213,4.74,96.61,3.27
K000009,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000009.json,Marcy,,Kaptur,,1946-06-17,F,D,,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,400211,1458,27016,15029,N00003522,/m/039s3l,H2OH09031,https://kaptur.house.gov,https://kaptur.house.gov/rss.xml,,True,D+14,-0.35,,38,2020,907,28,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:oh/cd:9,2186 Rayburn House Office Building,202-225-4146,,OH,9,False,3909,3.09,98.75,1.14
K000386,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000386.json,John,,Katko,,1962-11-09,M,R,,RepJohnKatko,RepJohnKatko,,412649,76367,152546,21542,N00035934,/m/0127pf8s,H4NY24073,https://katko.house.gov,https://katko.house.gov/rss.xml,,True,D+3,0.202,,6,2020,907,37,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:ny/cd:24,2457 Rayburn House Office Building,202-225-3701,,NY,24,False,3624,4.08,76.45,23.43
K000375,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000375.json,Bill,,Keating,,1952-09-06,M,D,,USRepKeating,Congressman.Keating,RepBillKeating,412435,61856,4743,21140,N00031933,/m/09v6g7c,H0MA10082,https://keating.house.gov,https://keating.house.gov/rss.xml,,True,D+4,-0.329,,10,2020,907,18,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ma/cd:9,2351 Rayburn House Office Building,202-225-3111,,MA,9,False,2509,1.98,98.76,1.13
K000395,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000395.json,Fred,,Keller,,1965-10-23,M,R,,RepFredKeller,,,412843,,119553,,N00044065,/m/0nfwr30,H0PA12181,https://keller.house.gov,https://keller.house.gov/rss.xml,,True,R+17,,,2,2020,674,19,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:pa/cd:12,1717 Longworth House Office Building,202-225-3731,,PA,12,False,4212,2.82,96.45,3.55
K000385,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000385.json,Robin,,Kelly,,1956-04-30,F,D,,RepRobinKelly,reprobinkelly,,412595,70399,33384,21371,N00035215,/m/0g8l32,H2IL02172,https://robinkelly.house.gov,https://robinkelly.house.gov/rss.xml,,True,D+29,-0.46,,8,2020,907,7,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:il/cd:2,2416 Rayburn House Office Building,202-225-0773,,IL,2,False,1702,0.77,98.67,1.22
K000376,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000376.json,Mike,,Kelly,,1948-05-10,M,R,,MikeKellyPA,191056827594903,repmikekelly,412465,62696,119463,21167,N00031647,/m/0ds6wcw,H0PA03271,https://kelly.house.gov,https://kelly.house.gov/rss.xml,,True,R+8,0.349,,10,2020,907,33,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:pa/cd:16,1707 Longworth House Office Building,202-225-5406,,PA,16,False,4216,3.64,93.76,6.12
K000388,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000388.json,Trent,,Kelly,,1966-03-01,M,R,,RepTrentKelly,reptrentkelly,,412673,97322,156389,21561,N00037003,/m/013b9qgh,H6MS01131,https://trentkelly.house.gov,,,True,R+16,0.628,,6,2020,907,20,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:ms/cd:1,1005 Longworth House Office Building,202-225-4306,,MS,1,False,2801,2.21,93.97,5.92
